Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4uoYWmjRq2WK7kaSge728K,"Verão","Verão","The Gift",2019-03-29,297532,0,false,,2024-12-14T01:30:04Z,"","La Folie Gift",0.593,0.496,10,-10.035,1,0.0316,0.403,0.0191,0.219,0.344,95.021,4
spotify:track:7a7GQ5TxTUMF2LozDdml6V,"Capitão Romance (Aventuras No Mundo, Cap. I - Rumo À Verdade)","O Monstro Precisa De Amigos","Ornatos Violeta;Gordon Gano",1999-01-01,229666,43,false,,2024-12-14T01:24:56Z,"musique concrète,entehno,electroacoustic","Universal Music Portugal SA",0.433,0.497,11,-9.284,1,0.031,0.699,0,0.311,0.572,147.823,4
spotify:track:4mCIbwgZ5FbYsbjiX193n0,"Mar De Gelo","Mar De Gelo","Frankie Chavez",2023-09-22,161000,19,false,,2024-12-10T16:58:34Z,"surf rock","Search Records",0.624,0.889,7,-6.534,1,0.0367,0.00175,0.0000244,0.199,0.899,120.017,4
spotify:track:0dFVZx7JDv7lvXx6MoOBfX,"Linhas Tortas","Linhas Tortas","Fonzie",2024-06-05,175000,0,false,,2024-12-10T16:55:37Z,"","Fonzie",0.373,0.905,10,-4.48,0,0.0791,0.000231,0.00000283,0.0932,0.767,170.061,4
spotify:track:4WPw9shOzxaA4cWws44Xjd,"Christmas at Hogwarts","Harry Potter and The Sorcerer's Stone Original Motion Picture Soundtrack","John Williams",2001-10-30,175533,49,false,,2024-12-09T15:02:03Z,"soundtrack,score","Atlantic Records",0.18,0.0512,7,-29.604,1,0.0439,0.82,0.0546,0.137,0.0601,79.124,4
spotify:track:0SlpFHdk4UHBDzCEoXzy14,"Stop Crying Your Heart Out","Heathen Chemistry","Oasis",2002-07-01,303120,71,false,,2024-12-09T10:58:31Z,"britpop,madchester","Big Brother Recordings Ltd",0.331,0.558,2,-5.506,1,0.031,0.0689,0.00000196,0.124,0.0985,150.19,4
spotify:track:4ZdFMKqprNtEqdqdhu7gU0,"What Have They Done To Us (from the series Arcane League of Legends)","What Have They Done To Us (from the series Arcane League of Legends)","Mako;Grey;Arcane",2024-11-16,119160,46,false,,2024-12-05T14:40:42Z,"score","Riot Games",0.397,0.343,6,-13.186,0,0.0311,0.834,0.00841,0.0924,0.128,120.189,4
spotify:track:355ygyd1nLXeJAz7Zbapwj,"这样很好 (Isha's Song) (from the series Arcane League of Legends)","这样很好 (Isha's Song) (from the series Arcane League of Legends)","Eason Chan;Arcane;League of Legends",2024-11-16,264680,48,false,,2024-12-05T14:40:34Z,"cantopop,mandopop,c-pop,taiwanese pop,score","Riot Games",0.389,0.53,5,-7.8,1,0.0333,0.117,0.00000161,0.0779,0.173,149.917,4
spotify:track:5vNRhkKd0yEAg8suGBpjeY,"APT.","APT.","ROSÉ;Bruno Mars",2024-10-18,169917,87,false,,2024-12-05T14:40:29Z,"k-pop","Atlantic Records",0.777,0.783,0,-4.477,0,0.26,0.0283,0,0.355,0.939,149.027,4
spotify:track:37ozVDmL5b6NNVWFYgAlkz,"Come Play (from the series Arcane League of Legends)","Come Play (from the series Arcane League of Legends)","Stray Kids;Young Miko;Arcane;Tom Morello;League of Legends",2024-10-16,161666,70,false,,2024-12-05T14:40:25Z,"k-pop,noise music,trap latino,score","Riot Games",0.565,0.867,7,-5.465,1,0.0964,0.00304,0,0.257,0.424,95.004,4
spotify:track:3bpkjtiwxCmEFIHkuNf3Oc,"Rebel Heart (from the series Arcane League of Legends)","Rebel Heart (from the series Arcane League of Legends)","Djerv;Arcane;League of Legends",2024-11-16,171373,40,true,,2024-12-05T14:40:22Z,"norsk rock,score","Riot Games",0.274,0.962,0,-4.186,1,0.0927,0.0000296,0.287,0.469,0.142,203.068,4
spotify:track:7ne4VBA60CxGM75vw0EYad,"That’s So True","The Secret of Us (Deluxe)","Gracie Abrams",2024-10-18,166300,90,true,,2024-12-05T14:40:20Z,"","Gracie Abrams, under exclusive license to Interscope Records",0.554,0.808,1,-4.169,1,0.0368,0.214,0,0.159,0.372,108.548,4
spotify:track:7dqTJ7Ba3VtBtGTXHRK8N8,"Renegade (We Never Run) (from the series Arcane League of Legends)","Renegade (We Never Run) (from the series Arcane League of Legends)","Raja Kumari;Stefflon Don;Jarina De Marco",2024-11-09,161400,48,true,,2024-12-05T11:53:16Z,"desi hip hop,hindi hip hop,dancehall","Riot Games",0.628,0.902,2,-4.906,1,0.174,0.00378,0.0105,0.409,0.718,161.077,4
spotify:track:0sxEJXVl1e3eVG3PsFZ8dk,"O Nosso Beijo","O Nosso Beijo","Matias Damásio",2021-01-08,236617,42,false,,2024-12-05T10:53:00Z,"kizomba,zouk","Arca Velha Entretenimento, Lda.",0.365,0.442,0,-7.634,1,0.0322,0.881,0.0000702,0.105,0.235,153.069,4
spotify:track:0qGRWcPOMkkt7edm4wMVRf,"País das Maravilhas","Carta de Alforria","Plutonio",2024-11-08,245461,58,false,,2024-12-04T10:53:23Z,"portuguese hip hop","Bridgetown Records",0.701,0.387,8,-10.795,0,0.0955,0.68,0,0.361,0.223,98.019,4
spotify:track:1PhsXC03UQxqdMQgt7wyNw,"Amor De Ganga","Bomba Relógio","Miguel Luz",2024-11-26,206908,14,false,,2024-12-04T10:30:53Z,"portuguese hip hop","Miguel Luz",0.633,0.788,8,-8.454,1,0.052,0.204,0,0.101,0.634,157.023,4
spotify:track:2y5mEYDDPoQCgz55sP3eUz,"Amor De Ganga","Amor De Ganga","Miguel Luz",2024-10-22,206908,44,false,,2024-12-02T11:25:28Z,"portuguese hip hop","Miguel Luz",0.658,0.793,8,-9.526,1,0.0609,0.208,0,0.0797,0.454,156.974,4
spotify:track:5mPot1dZmoXeQc7yZlnPgC,"Bomba Relógio","Bomba Relógio","Miguel Luz",2024-11-26,200331,20,false,,2024-12-02T11:25:11Z,"portuguese hip hop","Miguel Luz",0.694,0.758,3,-7.604,0,0.0419,0.289,0,0.185,0.731,145.958,4
spotify:track:4lriIG2vNqwDWzOj2I9rtj,"Ma Meilleure Ennemie (from the series Arcane League of Legends)","Ma Meilleure Ennemie (from the series Arcane League of Legends)","Stromae;Pomme;Arcane",2024-11-23,147973,75,false,,2024-11-27T15:46:59Z,"french pop,score","Riot Games",0.678,0.604,4,-7.926,0,0.0962,0.00465,0.000936,0.278,0.374,88,4
spotify:track:5LrN7yUQAzvthd4QujgPFr,"Here With Me","Petals to Thorns","d4vd",2023-05-26,242484,21,false,,2024-11-25T10:22:34Z,"","Darkroom/Interscope Records",0.575,0.45,4,-9.306,1,0.0259,0.531,0.0000659,0.124,0.263,132.039,4
spotify:track:5r9OlaHzqlOKkFAv0q5Gm3,"Wasteland (from the series Arcane League of Legends)","Arcane League of Legends: Season 2 (Soundtrack from the Animated Series)","Arcane;Royal & the Serpent",2024-11-23,161133,66,false,,2024-11-23T11:41:01Z,"score","Riot Games",0.428,0.323,5,-10.216,1,0.0312,0.83,0.0000493,0.113,0.189,139.169,3
spotify:track:6stXkGStcYr3Cu5nBKczEi,"The Line (from the series Arcane League of Legends)","The Line (from the series Arcane League of Legends)","Twenty One Pilots",2024-11-22,192000,0,false,,2024-11-22T10:51:28Z,"","Riot Games",0.556,0.47,9,-9.777,0,0.0379,0.263,0.000266,0.0835,0.322,142.596,4
spotify:track:0i77506epd8NgmHxZwMOwS,"Heavy Is The Crown (Original Score) (from the series Arcane League of Legends)","Heavy Is The Crown (Original Score) (from the series Arcane League of Legends)","Mike Shinoda;Emily Armstrong;Arcane",2024-11-09,101533,52,false,,2024-11-18T14:25:00Z,"score","Riot Games",0.458,0.589,0,-8.305,1,0.0271,0.00641,0.000576,0.14,0.0554,105.024,4
spotify:track:4pqTJ9xe9iDnxKbmGpGQby,"I Can't Hear It Now (from the series Arcane League of Legends)","I Can't Hear It Now (from the series Arcane League of Legends)","Freya Ridings;Arcane;League of Legends",2024-11-09,161040,48,false,,2024-11-18T14:24:07Z,"score","Riot Games",0.402,0.155,2,-9.409,0,0.0319,0.819,0.0000848,0.0756,0.155,119.398,4
spotify:track:3mVU7NvtY6OYslKyAnDkD4,"这样很好 (Isha's Song) (from the series Arcane League of Legends)","Arcane League of Legends: Season 2 (from the series Arcane League of Legends)","Arcane;League of Legends",2024-11-16,264680,0,false,,2024-11-18T14:23:56Z,"score","Riot Games",0.389,0.53,5,-7.8,1,0.0333,0.117,0.00000161,0.0779,0.173,149.917,4
spotify:track:2V3kShnNfzFkjh2UqCaMwb,"Remember Me (Intro) (from the series Arcane League of Legends)","Remember Me (from the series Arcane League of Legends)","d4vd;Arcane;League of Legends",2024-11-15,100106,42,false,,2024-11-18T11:38:39Z,"score","Riot Games",0.368,0.39,0,-12.31,0,0.0329,0.452,0.921,0.556,0.149,110.822,4
spotify:track:6YB9jhzVEzw8CKeXD7Vx8j,"What Could Have Been (from the series Arcane League of Legends)","Arcane League of Legends (Soundtrack from the Animated Series)","Sting;Ray Chen",2021-11-20,213474,65,false,,2024-11-17T20:54:40Z,"soft rock","Riot Games",0.44,0.288,5,-8.897,0,0.0386,0.576,0.00128,0.0802,0.176,110.18,3
spotify:track:1yBoI01Y9dpPwqk9qBi44d,"Guns for Hire (from the series Arcane League of Legends)","Arcane League of Legends (Soundtrack from the Animated Series)","Woodkid",2021-11-20,226460,53,false,,2024-11-17T20:44:24Z,"","Riot Games",0.254,0.298,3,-7.59,0,0.0296,0.288,0,0.117,0.106,139.713,4
spotify:track:3gXqz0S2KmgNIAVjqbZ1e2,"Goodbye (from the series Arcane League of Legends)","Arcane League of Legends (Soundtrack from the Animated Series)","Ramsey",2021-11-20,230985,53,false,,2024-11-17T20:36:00Z,"","Riot Games",0.365,0.318,10,-11.775,0,0.036,0.663,0.000622,0.101,0.0489,164.885,4
spotify:track:1F8JaJAvyvjlNvvXFqjw0u,"What Have They Done To Us (from the series Arcane League of Legends)","Arcane League of Legends: Season 2 (from the series Arcane League of Legends)","Mako;Grey",2024-11-16,119160,0,false,,2024-11-17T20:26:58Z,"","Riot Games",0.397,0.343,6,-13.186,0,0.0311,0.834,0.00841,0.0924,0.128,120.189,4
spotify:track:5oi8dkse5YTnTSWm3XgMET,"Remember Me (from the series Arcane League of Legends)","Remember Me (from the series Arcane League of Legends)","d4vd;Arcane;League of Legends",2024-11-15,122053,62,false,,2024-11-17T20:18:59Z,"score","Riot Games",0.481,0.587,0,-7.572,0,0.0349,0.132,0.394,0.246,0.371,131.221,4
spotify:track:5tKj53xg4V0pRkWCpFk2J7,"Rebel Heart (from the series Arcane League of Legends)","Arcane League of Legends: Season 2 (from the series Arcane League of Legends)","Djerv",2024-11-16,171373,0,true,,2024-11-17T19:55:09Z,"norsk rock","Riot Games",0.274,0.962,0,-4.186,1,0.0927,0.0000296,0.287,0.469,0.142,203.068,4
spotify:track:1i2t55Ls2wNthz6QDUUfDC,"Temos Pena!","Temos Pena!","Nena",2024-11-15,194724,24,false,,2024-11-15T10:42:23Z,"","Nena",0.744,0.696,11,-4.51,1,0.147,0.467,0,0.118,0.935,116.145,4
spotify:track:3tgtlIvnnPoOj7ba7yuF9A,"Melhor de mim","Mundo","Mariza",2015-10-09,246813,51,false,,2024-10-31T19:49:47Z,"fado","Parlophone Portugal",0.752,0.377,5,-7.804,1,0.031,0.657,0,0.0967,0.337,97.455,3
spotify:track:1VamVCJejLZh212lNhygVw,"¿Y si lo hacemos? (feat. Valeria Castro)","La Jauría","Dani Fernández;Valeria Castro",2024-10-25,275848,65,false,,2024-10-27T17:05:17Z,"","WM Spain",0.49,0.615,11,-4.97,0,0.0636,0.0796,0,0.252,0.386,165.905,4
spotify:track:3DJJt0SVDtnqTVgfAWbvjG,"Todo cambia","La Jauría","Dani Fernández",2024-10-25,210127,64,false,,2024-10-27T16:50:01Z,"","WM Spain",0.678,0.721,9,-2.178,1,0.0389,0.00415,0.00000304,0.071,0.856,119.996,4
spotify:track:44RjNeuDpBGB0kWmRbUxyr,"Intervalo","Portugal Nº1","Per7ume;Rui Veloso",2013-02-14,231281,29,false,,2024-10-25T19:55:21Z,"fado","VIDISCO",0.541,0.616,9,-6.305,1,0.0244,0.244,0,0.171,0.404,71.999,4
spotify:track:1nnFZioZrw6CRfiUk8KIEE,"Sangue oculto","Rock In Rio Douro","GNR",1992,315533,45,false,,2024-10-25T19:41:03Z,"fado","Parlophone Portugal",0.525,0.781,9,-11.049,0,0.0417,0.0689,0.000351,0.34,0.382,127.939,4
spotify:track:2BPXgvwDUvWmIyKmutms0e,"portas do sol","ao fundo da rua","Nena",2022-11-18,227446,49,false,,2024-10-25T19:29:12Z,"","Sony Music Entertainment",0.522,0.278,3,-9.009,1,0.0326,0.684,0,0.112,0.323,148.202,3
spotify:track:0V80GWsSjGgFS68PtJbmLB,"Porto sentido","Rui Veloso","Rui Veloso",1986-12-11,270133,49,false,,2024-10-25T19:24:26Z,"fado","Parlophone Portugal",0.474,0.111,4,-17.592,1,0.0315,0.975,0.0000251,0.0962,0.121,75.909,4
spotify:track:5SAzlKLITMFQiAbl4l4WQO,"Não choro mais","Rua das marimbas","A garota não",2019-03-29,209495,0,false,,2024-10-25T11:00:46Z,"fado","Level:UP Distribution",0.313,0.269,7,-12.432,1,0.0332,0.874,0,0.378,0.543,86.013,4
spotify:track:1r6SGigDOOsQ7SlsbEoUFq,"Haute Couture","Deusa","Lookalike",2024-05-03,153840,0,false,,2024-10-23T14:30:01Z,"portuguese hip hop","Parlophone Portugal",0.799,0.632,5,-5.952,0,0.144,0.277,0,0.0535,0.481,139.971,4
spotify:track:6YUhJpDvpxpQRFTs3YWNYW,"Dias e noites","Labirinto","André Amaro",2024-05-10,209000,34,false,,2024-10-20T17:31:50Z,"fado","Sony Music Entertainment",0.575,0.46,5,-7.713,1,0.0553,0.698,0,0.223,0.507,104.377,4
spotify:track:2JzJMnvLuINjGLzagDnKMY,"Conversa","Trovador","Ivandro;António Zambujo",2024-02-16,174109,33,false,,2024-10-20T17:27:14Z,"portuguese hip hop,kizomba,zouk,fado","Ivandro",0.78,0.443,1,-7.514,1,0.0397,0.737,0,0.15,0.638,112.991,4
spotify:track:1aZfq7TK3tNl9XJLkOpwKw,"Zombie - Acoustic Version","Something Else","The Cranberries",2017-04-28,241560,70,false,,2024-10-07T16:43:28Z,"","BMG Rights Management (UK) Ltd.",0.469,0.427,4,-7.954,0,0.0242,0.00415,0.0000415,0.128,0.0833,84.009,4
spotify:track:1Jaah2tmN9Hv81A87KZ1MU,"Torn","Left Of The Middle","Natalie Imbruglia",1997-11-10,244666,82,false,,2024-10-07T16:40:57Z,"","RCA Records Label",0.575,0.886,5,-5.182,1,0.034,0.0647,0.000187,0.709,0.609,96.31,4
spotify:track:7EZC6E7UjZe63f1jRmkWxt,"Zombie","No Need To Argue (The Complete Sessions 1994-1995)","The Cranberries",1994-10-03,306440,20,false,,2024-09-30T14:56:15Z,"","Island Records",0.309,0.649,7,-8.994,1,0.035,0.0158,0.00591,0.367,0.312,166.915,4
spotify:track:6uqPBP6qP1W4fDk4QGiB4b,"NADA QUE DECIR","Lugar Paraíso","Nil Moliner;MARLENA",2023-10-27,213850,54,false,,2024-09-23T16:37:43Z,"","WM Spain",0.518,0.74,4,-5.389,1,0.362,0.176,0,0.115,0.538,157.944,4
spotify:track:2WWBXo8SVGSi3Z4oB7yQDi,"Sense Tu","Escapa't Amb Mi","Teràpia de Shock",2008-11-10,190906,52,false,,2024-09-13T10:08:30Z,"","RGB Suports",0.475,0.424,2,-7.495,1,0.0293,0.481,0,0.285,0.429,159.724,4
spotify:track:75fMooJ7uRJAvRT5vBzxoU,"Dia de Jogo","Campeões","Supporting",2021-07-01,222612,37,false,,2024-09-06T16:20:54Z,"","Supporting",0.424,0.887,9,-5.948,1,0.0504,0.00283,0,0.16,0.722,147.164,4
spotify:track:5I9KQmqIItry3MyRQSEKdO,"Em Qulquer Lugar e de Qualquer Maneira","E o Sporting Vai Jogar","Directivo Ultras XXI",2016,235560,31,false,,2024-09-06T16:02:47Z,"","Directivo Ultras XXI",0.549,0.807,8,-10,1,0.0356,0.000241,0.0697,0.102,0.332,129.943,4
spotify:track:71uKs3UuDIMwNNVPUNvhtD,"O Mundo Sabe Que... - Versão Estádio","O Mundo Sabe Que... (Versão Estádio)","Juve Leo",2024-05-08,108333,34,false,,2024-09-04T15:33:22Z,"","VIDISCO",0.566,0.553,0,-6.587,1,0.028,0.535,0,0.66,0.33,107.967,3
spotify:track:70JnnNNAxPjvZGPwjJfX47,"El Fin del Mundo","La la Love You Bonus","La La Love You;Axolotes Mexicanos",2020-12-11,188093,16,false,,2024-09-03T15:14:06Z,"","Subterfuge Records distributed by Altafonte",0.602,0.866,4,-4.594,1,0.0471,0.000856,0,0.094,0.677,127.052,4
spotify:track:1AvavliFQoc2l0ZCCWa5VG,"Slide Away - Remastered","Definitely Maybe (Deluxe Edition Remastered)","Oasis",1994,392306,66,false,,2024-09-03T14:51:10Z,"britpop,madchester","Big Brother Recordings Ltd",0.0657,0.943,8,-2.71,1,0.138,0.000114,0.00016,0.313,0.264,190.555,4
spotify:track:5ppADN6WbBHCglJPN6oqII,"aunque no digas nada","AUNQUE NO DIGAS NADA","MELER",2024-07-04,182969,46,false,,2024-09-03T14:31:45Z,"","Meler",0.539,0.816,9,-3.231,1,0.064,0.00927,0,0.132,0.735,91.763,4
spotify:track:7EPbhSCvCjCuGhPw6xqSi5,"En Qué Estrella Estará","En Qué Estrella Estará","Miki Martz",2024-08-16,126500,48,false,,2024-09-03T14:28:44Z,"flamenco pop","Miki Martz",0.62,0.418,2,-11.061,1,0.227,0.257,0,0.147,0.542,170.057,4
spotify:track:3ztnp89aCU5OMQBlbIkEI8,"Pequeña Gran Revolución","Copacabana","IZAL",2015-09-18,275493,5,false,,2024-08-29T14:11:25Z,"indie","Hook Ediciones Musicales",0.578,0.791,9,-5.758,1,0.0315,0.0975,0.0000558,0.118,0.162,105.042,4
spotify:track:7DWdXzOd51bJPInMTYLuMb,"Sol","do.mar","Van Zee",2023-12-01,220336,49,false,,2024-08-28T10:12:51Z,"portuguese hip hop","Van Zee",0.752,0.43,2,-11.386,1,0.231,0.869,0.0865,0.133,0.0962,98.011,4
spotify:track:4wwz9Ft24R5WOgWpZSOIo5,"Take All Your Things","Take All Your Things","St Woods",2020-05-05,216200,26,false,,2024-08-27T09:35:14Z,"","St Woods",0.648,0.187,7,-11.204,1,0.0274,0.87,0.0000941,0.0979,0.239,95.104,4
spotify:track:7CCbwO2bTJYavz61WU8OsK,"CHIQUITINHA","CHIQUITINHA","MARO;NASAYA",2024-08-09,160000,14,false,,2024-08-27T09:23:25Z,"stutter house","SECCA Records",0.726,0.662,4,-8.61,0,0.035,0.459,0.253,0.251,0.0813,107.998,4
spotify:track:3HMY0r2BAdpasXMY8rseR0,"Too Sweet","Unheard","Hozier",2024-03-22,251424,76,false,,2024-08-26T14:06:21Z,"","Rubyworks / Universal-Island Records Ltd.",0.741,0.62,10,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4
spotify:track:4gN0i4YSo25R8p5iHlw1rW,"Mundo","De Sombra A Sombra","Milhanas",2023-05-26,146000,31,false,,2024-08-26T13:44:00Z,"fado","Sons Em Trânsito",0.444,0.209,0,-13.268,1,0.0294,0.787,0.00203,0.108,0.281,97.347,3
spotify:track:08pbRBstuvH7ArRxeb8fwT,"Hasta Aquí Llegué","Hasta Aquí Llegué","Nanpa Básico;Beéle",2024-07-18,188887,71,false,,2024-08-26T12:42:48Z,"mexican hip hop,latin hip hop,latin afrobeats,reggaeton","5020 Records",0.641,0.657,11,-8.338,0,0.218,0.538,0,0.106,0.411,100.016,4
spotify:track:2kaHorrtVLo9brE37NQvGa,"Esta soy yo","El sueño de Morfeo (reedicion)","El Sueño de Morfeo",2005-03-07,259253,59,false,,2024-08-17T17:50:44Z,"","DRO/Spain",0.654,0.821,5,-4.163,1,0.0352,0.187,0,0.485,0.554,112.058,4
spotify:track:4hTXeWayUVMwoz6v1CviSN,"Copacabana","Copacabana","IZAL",2015-07-14,216566,8,false,,2024-08-09T19:36:55Z,"indie","Altafonte under exclusive license from Hook Ediciones Musicales",0.62,0.81,9,-7.194,0,0.0485,0.0093,0.00000451,0.207,0.512,144.924,4
spotify:track:482Wu4eQopaRuSkFDNeVjs,"Agosto","Conexiones Artificiales","Pol 3.14;IZARO",2019-05-17,254442,25,false,,2024-08-09T13:23:42Z,"","La Cupula Music",0.508,0.823,0,-6.502,1,0.0439,0.00851,0.0165,0.0967,0.441,130.054,4
spotify:track:0YSaKC66FGCWLxM9SoQA1f,"Nada que perder","Anunciado en Television","Pignoise",2006-04-10,197600,61,false,,2024-08-07T14:56:03Z,"","DRO/Spain",0.549,0.902,7,-2.352,1,0.0563,0.0025,0.00000419,0.0508,0.775,154.095,4
spotify:track:35I2E525yJpUQ5ZJgfxizT,"Harpy Hare","Harpy Hare","Yaelokre",2024-01-04,180922,3,false,,2024-08-05T14:08:22Z,"","Independent",0.645,0.533,2,-11.65,1,0.0351,0.644,0.00000708,0.2,0.349,130.02,4
spotify:track:6WatFBLVB0x077xWeoVc2k,"Si Antes Te Hubiera Conocido","Si Antes Te Hubiera Conocido","KAROL G",2024-06-21,195824,84,false,,2024-08-05T13:56:25Z,"reggaeton,latin,urbano latino","Bichota/Interscope Records",0.924,0.668,11,-6.795,1,0.0469,0.446,0.000594,0.0678,0.787,128.027,4
spotify:track:1fTjqf10accJCDYstPwwZ6,"OHNANA","OHNANA","Kapo",2024-06-06,156577,75,false,,2024-08-05T13:55:28Z,"latin afrobeats","Sony Music Latin/La Industria",0.775,0.581,1,-3.621,0,0.108,0.617,0.00000833,0.0957,0.658,104.977,4
spotify:track:0vF9TaEJHO0Zm1ejF7AGC0,"Yo pensaba que me había tocado Dios","Yo pensaba que me había tocado Dios","Barry B;Carolina Durante",2024-07-11,206099,54,false,,2024-08-05T13:44:01Z,"","Universal Music Spain S.L.",0.498,0.72,0,-7.812,1,0.047,0.0958,0.0000254,0.243,0.406,164.916,4
spotify:track:15tDDogDQ8kOcs5b6G2bN5,"Antiaéreo","Antiaéreo","Arde Bogotá",2020-03-02,184000,59,false,,2024-08-01T20:25:36Z,"indie","Sony Music Entertainment",0.538,0.938,2,-4.894,1,0.03,0.000508,0.214,0.408,0.735,130.008,4
spotify:track:0txzIz1WcoAn6m07xypcD5,"La Salvación","COWBOYS DE LA A3","Arde Bogotá",2023-05-12,263942,70,false,,2024-08-01T19:13:24Z,"indie","Sony Music Entertainment",0.505,0.688,11,-5.556,1,0.0333,0.0264,0.000534,0.107,0.308,159.913,4
spotify:track:0j04MKbfBgXLMu3xc3VoIu,"El Viaje Comienza Aquí","El Viaje Comienza Aquí","Pol 3.14",2022-03-20,202153,0,false,,2024-07-23T19:47:37Z,"","El Rugido distributed by Altafonte",0.587,0.774,7,-5.24,1,0.0466,0.0391,0,0.105,0.402,129.971,4
spotify:track:1oVsCWIwjVF2k6NHkeq4rM,"Te Lo Dije de Verdad","Te Lo Dije de Verdad","Paula Mattheus",2021-05-20,188533,1,false,,2024-07-23T14:53:57Z,"","Sin Anestesia distributed by Altafonte",0.692,0.637,0,-6.114,1,0.0562,0.171,0,0.0575,0.479,149.984,4
spotify:track:5EbtodsuLbxrFDH6j5avVS,"El Mismo Aire - con Pablo Alborán","El Mismo Aire (con Pablo Alborán)","Camilo;Pablo Alborán",2020-06-10,188213,73,false,,2024-07-19T14:12:29Z,"colombian pop,pop urbano,latin pop","Sony Music Latin",0.483,0.492,0,-6.591,0,0.295,0.603,0,0.323,0.66,144.511,4
spotify:track:75KrTLbcLWgCcldZGxZR12,"Ojalá","Prisma","Beret",2019-10-25,218861,67,false,,2024-07-16T08:25:54Z,"","WM Spain",0.615,0.622,5,-7.198,1,0.209,0.328,0,0.162,0.449,77.28,4
spotify:track:3JVTy6WXdawAIGG1G80bqh,"4-4-4","4-4-4","Easy B;YINIH",2024-07-12,363913,1,false,,2024-07-14T16:04:26Z,"portuguese hip hop","Move Music",0.66,0.755,10,-3.885,1,0.23,0.31,0,0.132,0.432,91.775,4
spotify:track:0M0a2E5H8pUmqDHs0A4931,"Fall At Your Feet (with Dean Lewis)","Fall At Your Feet (with Dean Lewis)","CYRIL;Dean Lewis",2024-07-12,143976,66,false,,2024-07-14T15:59:10Z,"","Spinnin' Records",0.607,0.638,0,-7.26,0,0.0547,0.176,0.00000383,0.775,0.15,123.894,4
spotify:track:4A006qfhftf2y12JKLyxoK,"Amigos Coloridos","Amigos Coloridos","Bandidos do Cante",2024-07-12,224478,51,false,,2024-07-14T15:28:49Z,"fado","Maktub Art Group",0.492,0.397,7,-12.167,1,0.0626,0.877,0.0000408,0.0943,0.376,114.96,4
spotify:track:1aEIMkzqWXK7Hao7rBFCgv,"Beijinho","Beijinho","Guga",2024-07-12,155100,0,false,,2024-07-14T15:25:12Z,"portuguese hip hop","808",0.784,0.704,7,-9.346,1,0.0791,0.0675,0.00000433,0.198,0.693,137.048,4
spotify:track:509CUFQtHu6p5PULNw6D5t,"SINAIS","SINAIS","MUN;Catarina Filipe;Cunha Beats",2024-07-12,206392,0,false,,2024-07-14T15:16:29Z,"portuguese hip hop","Take Off Management",0.433,0.303,11,-11.319,0,0.0496,0.9,0.00000395,0.114,0.218,71.766,3
spotify:track:1GGpgUDxD5bjEq0OSEDTvc,"No Vas a Encontrar","No Vas a Encontrar","Jalil Lopez;R.K.M.",2024-06-21,192253,55,true,,2024-07-14T15:06:39Z,"bachata","RMG",0.746,0.703,9,-5.692,0,0.0584,0.465,0,0.22,0.943,129.967,4
spotify:track:57f0ili5EzdZlEaSKcEg8p,"Tu Silueta","Tu Silueta","Diegote",2024-07-12,170480,60,false,,2024-07-14T15:05:44Z,"","DALE PLAY Records",0.718,0.769,8,-3.921,1,0.246,0.11,0,0.0778,0.543,103.903,4
spotify:track:1hbWtHgRDG25DkmxE4I28V,"Puedes Contar Conmigo","Lo Que Te Conte Mientras Te Hacias La Dormida","La Oreja de Van Gogh",2003,236786,75,false,,2024-07-13T18:06:21Z,"latin pop","Columbia",0.651,0.894,6,-4.843,1,0.0317,0.0706,0,0.13,0.561,144.95,4
spotify:track:76UobMGukzzmaCFH8SWYvB,"Bipolar","Bipolar","Pol 3.14",2010-01-26,262111,0,false,,2024-07-04T17:44:56Z,"","Globomedia Música distributed by Altafonte",0.559,0.754,8,-6.487,1,0.0349,0.00342,0,0.092,0.48,120.057,4
spotify:track:0Wb8sPg5hVeroHV6n1oY9F,"Viaje Sin Vuelta","Viaje Sin Vuelta","Paula Mattheus;Pol 3.14",2021-02-18,200739,3,false,,2024-07-04T16:49:48Z,"","Sin Anestesia bajo licencia exclusiva de Paula Mattheus distributed by Altafonte",0.681,0.805,0,-4.597,1,0.0343,0.227,0.00271,0.0727,0.273,131.99,4
spotify:track:5PycBIeabfvX3n9ILG7Vrv,"Propuesta Indecente","Fórmula, Vol. 2 (Deluxe Edition)","Romeo Santos",2014-02-25,235133,83,false,,2024-07-03T14:57:00Z,"bachata,latin","Sony Music Latin",0.757,0.632,2,-6.83,1,0.0549,0.499,0,0.0723,0.742,122.936,4
spotify:track:45tezZNRHo7GLURZfPFTW4,"Profundidad","Que Esperas (Versión Exclusiva)","Coti",2015-03-17,250053,0,false,,2024-06-30T20:18:44Z,"argentine rock,latin pop","Universal Music Group",0.499,0.839,9,-6.005,1,0.0367,0.0899,0,0.138,0.511,86.002,4
